"filename","filetype","bandwidth","profile","span","average.wavefront","RMS.wavefront","state.vector.length","groups","event.span","event.span.norm","weighted.event.span","weighted.event.span.norm","order","saturation","sat.granularity"
"phils.7","dve2C",200,17227,17923,16.414,17.854,27,78,720,0.3419,942.4,0.4475,"chain-prev","sat-like",5
"phils.8","dve2C",19,2472,3118,6.3259,6.3909,32,64,188,0.0918,195.5,0.09546,"chain-prev","sat-loop",20
"ProductionCell","pnml",653,83756,93743,36.2515,37.6967,176,134,2902,0.12305,3856.4,0.16352,"chain","sat-like",5
"production_cell.2","dve2C",51,2113,2566,9.3654,9.7517,18,26,114,0.244,128,0.273,"chain-prev","sat-loop",10
"production_cell.4","dve2C",69,3577,4275,11.079,11.855,20,36,190,0.264,268,0.372,"chain-prev","sat-like",10
"public_subscribe.2","dve2C",375,53124,56290,16.017,16.8831,26,124,948,0.294,1200,0.3721,"chain-prev","sat-like",1
"public_subscribe.5","dve2C",576,115293,122630,21.8609,23.155,36,185,1879,0.2821,2253,0.3383,"bfs-prev","sat-like",5
"raft_02","pnml",153,11206,12761,16.944,17.96,28,52,452,0.3104,603.1,0.4142,"chain","sat-like",1
"raft_03","pnml",347,42679,47520,28.1694,29.6685,53,98,1638,0.3154,2221,0.4276,"chain-prev","sat-like",1
"raft_04","pnml",575,121201,135332,44,47.044,88,160,4521,0.32109,6312.7,0.44834,"chain-prev","sat-like",1
"raft_05","pnml",917,277179,306471,64.25753,69.32034,133,238,10586,0.33443,14835,0.46865,"chain","sat-like",10
"raft_06","pnml",1335,529427,579384,78.68319,83.8208,188,332,20230,0.32412,28956,0.46391,"bfs-prev","sat-like",5
"reader_writer.1","dve2C",223,18688,19905,13.716,14.847,18,62,630,0.5645,878.4,0.7871,"bfs-prev","sat-loop",10
"reader_writer.2","dve2C",303,38487,40663,20.58,22.732,21,81,959,0.5638,1314,0.7723,"chain-prev","sat-loop",1
"reader_writer.3","dve2C",413,64491,67569,20.9336,23.8529,30,112,1895,0.564,2646,0.7875,"chain-prev","sat-like",2147483647
"rether.1","dve2C",151,11907,13626,16.178,17.247,19,51,325,0.335,428,0.442,"chain-prev","sat-like",1
"rether.2","dve2C",222,22488,25109,20.585,22.041,23,66,499,0.3287,658.2,0.4336,"bfs-prev","sat-loop",20
"rether.3","dve2C",424,79995,87810,35.2048,38.0235,35,111,1294,0.3331,1790,0.4607,"chain-prev","sat-like",1
"rether.4","dve2C",466,87074,95988,32.3894,33.9293,43,133,1713,0.2995,2196,0.384,"bfs-prev","sat-loop",1
"rether.5","dve2C",669,192485,208767,50.7178,54.8013,47,156,2458,0.3352,3478,0.4743,"chain-prev","sat-loop",40
"rether.6","dve2C",602,136828,150013,39.1952,41.1223,51,161,2465,0.3002,3195,0.3891,"chain-prev","sat-loop",2147483647
"rether.7","dve2C",851,308685,332759,61.5282,66.4258,55,186,3439,0.33617,4912.4,0.4802,"chain-prev","sat-like",10
"ring","pnml",313,38500,44722,27.3007,29.5452,139,87,1743,0.14413,2225.3,0.18401,"chain","sat-like",5
"rwmutex-r10w10","pnml",334,57847,65086,41.0872,44.9904,50,40,902,0.451,1486,0.7432,"chain","sat-like",20
"rwmutex-r10w100","pnml",2883,3690088,3807313,121.8474,134.1416,230,220,25856,0.51099,34869,0.68911,"chain-prev","sat-loop",40
"rwmutex-r10w1000","pnml",28071,337936515,344527962,640.297972,681.53689,2030,2020,2058176,0.5019207,2745520,0.6695409,"chain-prev","sat-loop",2147483647
"rwmutex-r10w20","pnml",646,187098,206308,66.0433,72.1268,70,60,2334,0.5557,3762,0.8957,"chain-prev","sat-loop",20
"rwmutex-r10w50","pnml",1291,970317,1065621,133.794,147.4586,130,120,10672,0.6841,17507,1.1222,"bfs-prev","sat-loop",5
"rwmutex-r10w500","pnml",12321,84621105,89906649,1075.26938,1218.90916,1030,1020,753014,0.7167466,1148647,1.093325,"bfs-prev","sat-loop",80
"rwmutex-r20w10","pnml",660,177382,195512,46.8529,49.1009,80,60,1646,0.3429,2774,0.5778,"chain-prev","sat-loop",5
"SafeBus-03-unfolded","pnml",498,82030,95131,41.0411,42.8684,57,91,2556,0.4928,4150,0.8,"chain-prev","sat-like",1
"sg-2-1-2","pnml",150,15297,19703,18.6636,19.7121,68,72,795,0.1624,942.2,0.1925,"chain","sat-like",1
"shared_memory-pt-10","pnml",1099,415731,473744,100.6667,108.1116,131,210,14390,0.52308,20131,0.73176,"chain-prev","sat-like",5
"shared_memory-pt-5","pnml",257,23334,27708,34.344,37.228,41,55,1078,0.478,1551,0.6878,"chain","sat-like",5
"simple_lbs-10","pnml",4401,7839931,8155972,138.49162,143.96077,104,605,27280,0.43357,31424,0.49942,"chain-prev","sat-like",5
"simple_lbs-2","pnml",261,25435,29194,30.341,33.072,32,45,561,0.3896,809.5,0.5622,"chain","sat-like",1
"simple_lbs-5","pnml",1245,614299,662526,75.625,79.40244,59,180,4938,0.46497,6194.8,0.58332,"chain-prev","sat-like",1
"SmallOperatingSystem-MT0016DC0008","pnml",17,432,590,6.727,7.023,9,8,34,0.47,43,0.6,"bfs-prev","sat-like",1
"SmallOperatingSystem-MT0032DC0008","pnml",17,432,590,6.727,7.023,9,8,34,0.47,43,0.6,"chain-prev","sat-like",1
"SmallOperatingSystem-MT0032DC0016","pnml",17,432,590,6.727,7.023,9,8,34,0.47,43,0.6,"bfs-prev","sat-like",1
"SmallOperatingSystem-MT0064DC0016","pnml",17,432,590,6.727,7.023,9,8,34,0.47,43,0.6,"bfs-prev","sat-like",1
"SmallOperatingSystem-MT0064DC0032","pnml",17,432,590,6.727,7.023,9,8,34,0.47,43,0.6,"chain-prev","sat-loop",2147483647
"SmallOperatingSystem-MT0128DC0032","pnml",17,432,590,6.727,7.023,9,8,34,0.47,43,0.6,"bfs-prev","sat-like",1
"SmallOperatingSystem-MT0128DC0064","pnml",17,432,590,6.727,7.023,9,8,34,0.47,43,0.6,"chain-prev","sat-loop",2147483647
"SmallOperatingSystem-MT0256DC0064","pnml",17,432,590,6.727,7.023,9,8,34,0.47,43,0.6,"chain-prev","sat-like",1
"sokoban.1","dve2C",328,56388,57746,8.78063,8.86492,68,9,279,0.456,538,0.878,"chain","sat-loop",20
"sokoban.2","dve2C",308,49886,51168,8.76737,8.8567,64,9,263,0.457,506,0.878,"chain","sat-loop",40
"soli0_counter_square5","pnml",634,109910,130921,47.2919,49.2484,51,84,2422,0.5654,3548,0.8281,"bfs-prev","sat-like",2147483647
"soli0_square5","pnml",284,57572,72959,42.5949,44.5991,50,84,1192,0.2838,1540,0.3666,"chain-prev","sat-like",1
"sorter.1","dve2C",163,8472,9154,9.7849,10.197,23,42,369,0.382,458,0.474,"chain-prev","sat-loop",20
"sorter.2","dve2C",163,8453,9113,9.6344,10.012,23,42,363,0.376,446,0.462,"chain-prev","sat-loop",20
"sorter.3","dve2C",229,16202,17366,11.881,12.626,26,58,571,0.3786,675.7,0.4481,"chain-prev","sat-like",5
"sorter.4","dve2C",229,16214,17392,11.913,12.651,26,58,572,0.3793,677.6,0.4493,"chain-prev","sat-like",1
"sorter.5","dve2C",229,16182,17324,11.77,12.516,26,58,565,0.3747,662.6,0.4394,"chain-prev","sat-like",1
"SwimmingPool-1","pnml",17,351,477,6.667,7.016,9,7,31,0.49,41,0.65,"chain-prev","sat-loop",5
"SwimmingPool-2","pnml",17,351,477,6.667,7.016,9,7,31,0.49,41,0.65,"chain-prev","sat-loop",5
"SwimmingPool-3","pnml",17,351,477,6.667,7.016,9,7,31,0.49,41,0.65,"chain-prev","sat-like",5
"SwimmingPool-4","pnml",17,351,477,6.667,7.016,9,7,31,0.49,41,0.65,"chain-prev","sat-loop",5
"tcp10","pnml",119,5890,7199,16.041,17.031,30,32,343,0.357,489,0.51,"chain","sat-loop",10
"tcp5","pnml",119,5890,7199,16.041,17.031,30,32,343,0.357,489,0.51,"chain","sat-loop",10
"TokenRing-10-unfolded","pnml",2229,3173632,3615349,188.34786,197.79145,121,1111,22612,0.168205,28374.4,0.211071,"chain-prev","sat-like",1
"TokenRing-15-unfolded","pnml",4683,25990527,29691452,442.815829,470.633506,256,3616,118719,0.128248,124174,0.134141,"chain-prev","sat-like",40
"TokenRing-20-unfolded","pnml",8214,106014401,121122800,801.7200879,837.5714286,441,8421,358313,0.09648511,422068.8,0.113653,"chain-prev","sat-like",1
"TokenRing-5-unfolded","pnml",435,99905,116111,51.1167,53.3612,36,156,1582,0.2817,1959,0.3489,"chain-prev","sat-like",1
"trg_1-20-0","pnml",41,1325,1664,9.382,9.953,16,12,96,0.5,137,0.715,"chain-prev","none",
"trg_1-50-0","pnml",41,1325,1664,9.382,9.953,16,12,96,0.5,137,0.715,"chain-prev","sat-loop",2147483647
"unf-8x8-4stageSEN-01","pnml",3155,3792638,3986841,102.2825,110.43093,168,592,35380,0.35574,44988,0.45234,"bfs-prev","sat-loop",2147483647
