"filename","filetype","bandwidth","profile","span","average.wavefront","RMS.wavefront","state.vector.length","groups","event.span","event.span.norm","weighted.event.span","weighted.event.span.norm","order","saturation","sat.granularity"
"Philosophers-1000","pnml",58,539629,702609,11.6857692,11.8893812,5000,5000,39127,0.00156508,39318.813,0.0015727525,"chain","sat-like",40
"Philosophers-20","pnml",43,10394,14142,12.5596,12.76,100,100,737,0.0737,782,0.0782,"chain","sat-like",10
"Philosophers-200","pnml",43,107161,145704,12.968846,13.10904,1000,1000,7577,0.007577,7624.52,0.00762452,"chain","sat-like",10
"Philosophers-2000","pnml",58,1080994,1409117,11.69415385,11.89859397,10000,10000,78303,0.00078303,78580.409,0.00078580409,"chain","sat-like",20
"Philosophers-5","pnml",45,2401,3210,11.485,11.875,25,25,167,0.267,201,0.321,"chain-prev","sat-like",20
"Philosophers-50","pnml",41,26516,35059,12.25231,12.39473,250,250,1878,0.030048,1923,0.030768,"chain-prev","sat-like",10
"Philosophers-500","pnml",58,269546,350972,11.6766923,11.8820129,2500,2500,19558,0.00312928,19687.09,0.003149934,"chain","sat-like",20
"phils.1","dve2C",19,576,730,6.018,6.148,8,16,44,0.344,50,0.391,"chain-prev","sat-like",1
"phils.2","dve2C",60,2326,2597,8.7228,9.0537,11,30,104,0.315,122,0.37,"chain-prev","sat-like",1
"phils.3","dve2C",19,894,1128,6.155,6.257,12,24,68,0.236,74.3,0.258,"chain","sat-like",5
"phils.4","dve2C",120,7979,8479,12.597,13.415,19,54,332,0.3236,421.3,0.4106,"chain-prev","sat-like",1
"phils.5","dve2C",19,1840,2322,6.2917,6.3644,24,48,140,0.1215,147.3,0.1279,"chain","sat-like",1
"phils.6","dve2C",19,2316,2919,6.319,6.3856,30,60,176,0.09778,183.5,0.1019,"chain-prev","sat-like",10
"phils.7","dve2C",200,17227,17923,16.414,17.854,27,78,720,0.3419,942.4,0.4475,"chain-prev","sat-like",5
"phils.8","dve2C",19,2472,3118,6.3259,6.3909,32,64,188,0.0918,195.5,0.09546,"chain-prev","sat-loop",20
"ProductionCell","pnml",653,83756,93743,36.2515,37.6967,176,134,2902,0.12305,3856.4,0.16352,"chain","sat-like",5
"public_subscribe.2","dve2C",375,53124,56290,16.017,16.8831,26,124,948,0.294,1200,0.3721,"chain-prev","sat-like",1
"public_subscribe.5","dve2C",576,115293,122630,21.8609,23.155,36,185,1879,0.2821,2253,0.3383,"bfs-prev","sat-like",5
"QCertifProtocol_02-unfold","pnml",184,16675,19576,18.6219,19.43,86,56,900,0.1869,1052,0.2185,"chain-prev","sat-like",5
"QCertifProtocol_06-unfold","pnml",595,150003,168131,39.8622,42.29819,270,116,6312,0.20153,7447.2,0.23778,"chain-prev","sat-like",5
"raft_02","pnml",153,11206,12761,16.944,17.96,28,52,452,0.3104,603.1,0.4142,"chain","sat-like",1
"raft_03","pnml",347,42679,47520,28.1694,29.6685,53,98,1638,0.3154,2221,0.4276,"chain-prev","sat-like",1
"raft_04","pnml",575,121201,135332,44,47.044,88,160,4521,0.32109,6312.7,0.44834,"chain-prev","sat-like",1
"raft_05","pnml",917,277179,306471,64.25753,69.32034,133,238,10586,0.33443,14835,0.46865,"chain","sat-like",10
"raft_06","pnml",1335,529427,579384,78.68319,83.8208,188,332,20230,0.32412,28956,0.46391,"bfs-prev","sat-like",5
"RAS-C-10","pnml",34,4365,5937,8.792,8.931,60,40,300,0.125,324.3,0.1351,"chain-prev","sat-like",5
"RAS-C-100","pnml",34,46485,64527,9.301718,9.368672,600,400,3180,0.01325,3205.83,0.0133576,"chain","sat-like",10
"RAS-C-15","pnml",34,6705,9192,8.98309,9.09757,90,60,460,0.08519,484.9,0.08979,"chain","sat-like",5
"RAS-C-20","pnml",34,9045,12447,9.07762,9.17883,120,80,620,0.06458,645.2,0.0672,"chain","sat-like",5
"RAS-C-3","pnml",35,1376,1597,8.346,8.727,18,12,68,0.315,89.8,0.416,"chain-prev","none",
"RAS-C-5","pnml",34,2025,2682,8.2015,8.3955,30,20,140,0.233,163,0.271,"chain","sat-like",20
"RAS-C-50","pnml",34,23085,31977,9.246055,9.321878,300,200,1580,0.026333,1605.7,0.026761,"chain","sat-like",5
"RAS-R-10","pnml",22,2172,2701,7.0864,7.1922,40,22,127,0.144,142,0.161,"chain","sat-like",20
"RAS-R-100","pnml",22,22602,28171,7.401998,7.443084,400,202,1297,0.016052,1312.9,0.016248,"chain-prev","sat-like",80
"RAS-R-15","pnml",22,3307,4116,7.2025,7.2855,60,32,192,0.1,207.1,0.1078,"chain","sat-like",20
"RAS-R-2","pnml",21,356,437,5.765,6.029,8,6,23,0.48,32,0.67,"chain","none",
"RAS-R-20","pnml",22,4442,5531,7.26087,7.33197,80,42,257,0.07649,272.3,0.08104,"chain","sat-loop",40
"RAS-R-3","pnml",22,583,720,6.3,6.525,12,8,36,0.38,47,0.49,"chain-prev","none",
"RAS-R-5","pnml",22,1037,1286,6.744,6.91,20,12,62,0.258,75.2,0.313,"chain","sat-loop",2147483647
"RAS-R-50","pnml",22,11252,14021,7.36658,7.41536,200,102,647,0.031716,662.72,0.032486,"chain-prev","sat-like",40
"reader_writer.1","dve2C",223,18688,19905,13.716,14.847,18,62,630,0.5645,878.4,0.7871,"bfs-prev","sat-loop",10
"reader_writer.2","dve2C",303,38487,40663,20.58,22.732,21,81,959,0.5638,1314,0.7723,"chain-prev","sat-loop",1
"reader_writer.3","dve2C",413,64491,67569,20.9336,23.8529,30,112,1895,0.564,2646,0.7875,"chain-prev","sat-like",2147483647
"rether.1","dve2C",151,11907,13626,16.178,17.247,19,51,325,0.335,428,0.442,"chain-prev","sat-like",1
"rether.2","dve2C",222,22488,25109,20.585,22.041,23,66,499,0.3287,658.2,0.4336,"bfs-prev","sat-loop",20
"rether.3","dve2C",424,79995,87810,35.2048,38.0235,35,111,1294,0.3331,1790,0.4607,"chain-prev","sat-like",1
"rether.4","dve2C",466,87074,95988,32.3894,33.9293,43,133,1713,0.2995,2196,0.384,"bfs-prev","sat-loop",1
"rether.5","dve2C",669,192485,208767,50.7178,54.8013,47,156,2458,0.3352,3478,0.4743,"chain-prev","sat-loop",40
"rether.6","dve2C",602,136828,150013,39.1952,41.1223,51,161,2465,0.3002,3195,0.3891,"chain-prev","sat-loop",2147483647
"rether.7","dve2C",851,308685,332759,61.5282,66.4258,55,186,3439,0.33617,4912.4,0.4802,"chain-prev","sat-like",10
"ring","pnml",313,38500,44722,27.3007,29.5452,139,87,1743,0.14413,2225.3,0.18401,"chain","sat-like",5
"schedule_world.1","dve2C",179,14933,17606,23.246,25.279,22,26,333,0.582,460,0.805,"chain-prev","sat-like",1
"schedule_world.2","dve2C",223,30561,37544,51.477,56.634,28,38,568,0.5338,791,0.7434,"chain","sat-like",5
"schedule_world.3","dve2C",299,41961,53072,59.248,66.1559,34,50,757,0.4453,1061,0.6244,"bfs","sat-like",5
"shared_memory-pt-10","pnml",1099,415731,473744,100.6667,108.1116,131,210,14390,0.52308,20131,0.73176,"chain-prev","sat-like",5
"shared_memory-pt-5","pnml",257,23334,27708,34.344,37.228,41,55,1078,0.478,1551,0.6878,"chain","sat-like",5
"simple_lbs-10","pnml",4401,7839931,8155972,138.49162,143.96077,104,605,27280,0.43357,31424,0.49942,"chain-prev","sat-like",5
"simple_lbs-2","pnml",261,25435,29194,30.341,33.072,32,45,561,0.3896,809.5,0.5622,"chain","sat-like",1
"simple_lbs-5","pnml",1245,614299,662526,75.625,79.40244,59,180,4938,0.46497,6194.8,0.58332,"chain-prev","sat-like",1
"SmallOperatingSystem-MT0016DC0008","pnml",17,432,590,6.727,7.023,9,8,34,0.47,43,0.6,"bfs-prev","sat-like",1
"SmallOperatingSystem-MT0032DC0008","pnml",17,432,590,6.727,7.023,9,8,34,0.47,43,0.6,"chain-prev","sat-like",1
"SmallOperatingSystem-MT0032DC0016","pnml",17,432,590,6.727,7.023,9,8,34,0.47,43,0.6,"bfs-prev","sat-like",1
"SmallOperatingSystem-MT0064DC0016","pnml",17,432,590,6.727,7.023,9,8,34,0.47,43,0.6,"bfs-prev","sat-like",1
"SmallOperatingSystem-MT0064DC0032","pnml",17,432,590,6.727,7.023,9,8,34,0.47,43,0.6,"chain-prev","sat-loop",2147483647
"SmallOperatingSystem-MT0128DC0032","pnml",17,432,590,6.727,7.023,9,8,34,0.47,43,0.6,"bfs-prev","sat-like",1
"SmallOperatingSystem-MT0128DC0064","pnml",17,432,590,6.727,7.023,9,8,34,0.47,43,0.6,"chain-prev","sat-loop",2147483647
"SmallOperatingSystem-MT0256DC0064","pnml",17,432,590,6.727,7.023,9,8,34,0.47,43,0.6,"chain-prev","sat-like",1
"sokoban.1","dve2C",328,56388,57746,8.78063,8.86492,68,9,279,0.456,538,0.878,"chain","sat-loop",20
"sokoban.2","dve2C",308,49886,51168,8.76737,8.8567,64,9,263,0.457,506,0.878,"chain","sat-loop",40
"soli0_counter_square5","pnml",634,109910,130921,47.2919,49.2484,51,84,2422,0.5654,3548,0.8281,"bfs-prev","sat-like",2147483647
"soli0_square5","pnml",284,57572,72959,42.5949,44.5991,50,84,1192,0.2838,1540,0.3666,"chain-prev","sat-like",1
"sorter.1","dve2C",163,8472,9154,9.7849,10.197,23,42,369,0.382,458,0.474,"chain-prev","sat-loop",20
"sorter.2","dve2C",163,8453,9113,9.6344,10.012,23,42,363,0.376,446,0.462,"chain-prev","sat-loop",20
"sorter.3","dve2C",229,16202,17366,11.881,12.626,26,58,571,0.3786,675.7,0.4481,"chain-prev","sat-like",5
"sorter.4","dve2C",229,16214,17392,11.913,12.651,26,58,572,0.3793,677.6,0.4493,"chain-prev","sat-like",1
"sorter.5","dve2C",229,16182,17324,11.77,12.516,26,58,565,0.3747,662.6,0.4394,"chain-prev","sat-like",1
"SwimmingPool-1","pnml",17,351,477,6.667,7.016,9,7,31,0.49,41,0.65,"chain-prev","sat-loop",5
"SwimmingPool-2","pnml",17,351,477,6.667,7.016,9,7,31,0.49,41,0.65,"chain-prev","sat-loop",5
"SwimmingPool-3","pnml",17,351,477,6.667,7.016,9,7,31,0.49,41,0.65,"chain-prev","sat-like",5
"SwimmingPool-4","pnml",17,351,477,6.667,7.016,9,7,31,0.49,41,0.65,"chain-prev","sat-loop",5
"tcp10","pnml",119,5890,7199,16.041,17.031,30,32,343,0.357,489,0.51,"chain","sat-loop",10
"tcp5","pnml",119,5890,7199,16.041,17.031,30,32,343,0.357,489,0.51,"chain","sat-loop",10
"TokenRing-10-unfolded","pnml",2229,3173632,3615349,188.34786,197.79145,121,1111,22612,0.168205,28374.4,0.211071,"chain-prev","sat-like",1
"TokenRing-15-unfolded","pnml",4683,25990527,29691452,442.815829,470.633506,256,3616,118719,0.128248,124174,0.134141,"chain-prev","sat-like",40
"TokenRing-20-unfolded","pnml",8214,106014401,121122800,801.7200879,837.5714286,441,8421,358313,0.09648511,422068.8,0.113653,"chain-prev","sat-like",1
"TokenRing-5-unfolded","pnml",435,99905,116111,51.1167,53.3612,36,156,1582,0.2817,1959,0.3489,"chain-prev","sat-like",1
"trg_1-20-0","pnml",41,1325,1664,9.382,9.953,16,12,96,0.5,137,0.715,"chain-prev","none",
"trg_1-50-0","pnml",41,1325,1664,9.382,9.953,16,12,96,0.5,137,0.715,"chain-prev","sat-loop",2147483647
"unf-8x8-4stageSEN-01","pnml",3155,3792638,3986841,102.2825,110.43093,168,592,35380,0.35574,44988,0.45234,"bfs-prev","sat-loop",2147483647
"UtahNoC","pnml",3125,2896783,3112308,224.48163,254.09926,216,977,43271,0.205045,59041.5,0.279775,"chain-prev","sat-like",10
