"filename","filetype","event-span","event-span-norm","weighted-event-span","weighted-event-span-norm",
"2D8_gradient_10x10_100","pnml","","","","",
"BridgeAndVehicles-V20-P10-N50-unfolded","pnml","","","","",
"HouseConstruction-010","pnml","85","0.182","99.4","0.212",
"FMS-20","pnml","70","0.159","75.7","0.172",
"circadian_clock-100000","pnml","","","","",
"eratosthenes-010","pnml","","","","",
"QCertifProtocol_32-unfold","pnml","413859","0.2148984","500162.3","0.2597118",
"neoelection-4.unf","pnml","","","","",
"circadian_clock-100000","pnml","","","","",
"PolyORB-NT-S05-J20-unfolded","pnml","","","","",
"2D8_gradient_5x5_350","pnml","","","","",
"angiogenesis-15","pnml","","","","",
"circadian_clock-001000","pnml","","","","",
"echo-d2r11","pnml","","","","",
"erk-100000","pnml","","","","",
"2D8_gradient_5x5_250","pnml","","","","",
"angiogenesis-25","pnml","","","","",
"BridgeAndVehicles-V50-P50-N10-unfolded","pnml","","","","",
"BridgeAndVehicles-V50-P50-N10-unfolded","pnml","","","","",
"PolyORB-LF-S02-J04-T10-unfolded","pnml","","","","",
"HouseConstruction-020","pnml","","","","",
"shared_memory-pt-100","pnml","","","","",
"TokenRing-30-unfolded","pnml","","","","",
"BridgeAndVehicles-V80-P20-N50-unfolded","pnml","","","","",
"angiogenesis-01","pnml","699","0.28","923","0.3698",
"erk-001000","pnml","","","","",
"rwmutex-r10w500","pnml","753014","0.7167466","1148647","1.093325",
"eratosthenes-200","pnml","","","","",
"PolyORB-LF-S06-J06-T06-unfolded","pnml","","","","",
"Kanban-5","pnml","53","0.207","63.4","0.248",
"FMS-5","pnml","70","0.159","75.7","0.172",
"shared_memory-pt-100","pnml","","","","",
"echo-d3r5","pnml","","","","",
"erk-000001","pnml","39","0.322","45.8","0.379",
"BridgeAndVehicles-V80-P20-N50-unfolded","pnml","","","","",
"2D8_gradient_50x50_100","pnml","","","","",
"dekker-15","pnml","10193","0.53297","15350","0.8026",
"BridgeAndVehicles-V10-P10-N10-unfolded","pnml","6601","0.4775","9084.9","0.65718",
"raft_02","pnml","452","0.3104","603.1","0.4142",
"rwmutex-r10w50","pnml","10672","0.6841","17507","1.1222",
"shared_memory-pt-10","pnml","14390","0.52308","20131","0.73176",
"HouseConstruction-010","pnml","85","0.182","99.4","0.212",
"PolyORB-LF-S04-J04-T08-unfolded","pnml","","","","",
"rwmutex-r20w10","pnml","1646","0.3429","2774","0.5778",
"galloc_res-5","pnml","","","","",
"unf-8x8-4stageSEN-50","pnml","","","","",
"RAS-C-10","pnml","300","0.125","324.3","0.1351",
"CircularTrain-768","pnml","6954","0.005894979","6995.88","0.005930481",
"echo-d5r3","pnml","","","","",
"database10UNFOLD","pnml","","","","",
"30-100_phaseVariation","pnml","","","","",
"FMS-50","pnml","70","0.159","75.7","0.172",
"closed_system2","pnml","3795","0.08133","5158.5","0.11055",
"IOTP_c1m1p1d1","pnml","","","","",
"echo-d4r3","pnml","","","","",
"Philosophers-5000","pnml","189979","0.0003039664","190024.825","0.00030403972",
"raft_03","pnml","1638","0.3154","2221","0.4276",
"raft_03","pnml","1638","0.3154","2221","0.4276",
"MAPK-320","pnml","","","","",
"RAS-R-50","pnml","647","0.031716","662.72","0.032486",
"RAS-R-5","pnml","62","0.258","75.2","0.313",
"dekker-50","pnml","","","","",
"rwmutex-r2000w10","pnml","","","","",
"Peterson-6","pnml","","","","",
"IOTP_c5m4p3d2","pnml","602","0.1205","790.6","0.1583",
"QCertifProtocol_18-unfold","pnml","88556","0.214003","106354","0.257013",
"echo-d4r3","pnml","","","","",
"echo-d2r15","pnml","","","","",
"hc5k3p3b15","pnml","14613257","0.0635823898","15193867.8","0.0661086318",
"20-100_phaseVariation","pnml","","","","",
"PolyORB-LF-S06-J06-T08-unfolded","pnml","","","","",
"IBM703","pnml","1871","0.025145","2092.4","0.028121",
"PolyORB-NT-S05-J40-unfolded","pnml","","","","",
"2D8_gradient_5x5_350","pnml","","","","",
"galloc_res-3","pnml","89508","0.566137","128244","0.811143",
"angiogenesis-05","pnml","699","0.28","923","0.3698",
"lamport_fmea-8","pnml","","","","",
"SwimmingPool-3","pnml","31","0.49","41","0.65",
"2D8_gradient_20x20_50","pnml","","","","",
"IOTP_c12m10p15d17","pnml","","","","",
"PolyORB-NT-S10-J30-unfolded","pnml","","","","",
"eratosthenes-100","pnml","","","","",
"Kanban-50","pnml","","","","",
"echo-d4r3","pnml","","","","",
"erk-000100","pnml","","","","",
"shared_memory-pt-10","pnml","14390","0.52308","20131","0.73176",
"FMS-20","pnml","70","0.159","75.7","0.172",
"RAS-C-5","pnml","140","0.233","163","0.271",
"parking_2_8","pnml","2281","0.082834","2908.3","0.10561",
"simple_lbs-5","pnml","4938","0.46497","6194.8","0.58332",
"PolyORB-LF-S04-J04-T06-unfolded","pnml","","","","",
"PolyORB-LF-S02-J04-T08-unfolded","pnml","","","","",
"simple_lbs-10","pnml","","","","",
"angiogenesis-15","pnml","","","","",
"IOTP_c12m10p15d17","pnml","","","","",
"dekker-20","pnml","","","","",
"galloc_res-5","pnml","","","","",
"closed_system1","pnml","3795","0.08133","5158.5","0.11055",
"MAPK-40","pnml","126","0.191","146","0.222",
"2D8_gradient_5x5_250","pnml","","","","",
"erk-000100","pnml","39","0.322","45.8","0.379",
"soli2_counter","pnml","","","","",
"rwmutex-r10w500","pnml","753014","0.7167466","1148647","1.093325",
"rwmutex-r10w20","pnml","2334","0.5557","3762","0.8957",
"SwimmingPool-9","pnml","","","","",
"philo_dyn-10-unfolded","pnml","","","","",
"MAPK-8","pnml","126","0.191","146","0.222",
"Philosophers-50","pnml","1878","0.030048","1923","0.030768",
"SafeBus-20-unfolded","pnml","","","","",
"unf-8x8-4stageSEN-10","pnml","","","","",
"RAS-R-20","pnml","257","0.07649","272.3","0.08104",
"HouseConstruction-500","pnml","","","","",
"circadian_clock-000001","pnml","66","0.295","80.3","0.358",
"eratosthenes-500","pnml","","","","",
"circadian_clock-000100","pnml","66","0.295","80.3","0.358",
"lamport_fmea-4","pnml","7573","0.2439","7118.3","0.22925",
"5-100_phaseVariation","pnml","","","","",
"Kanban-1000","pnml","","","","",
"IOTP_c12m10p15d17","pnml","","","","",
"erk-010000","pnml","","","","",
"PolyORB-LF-S04-J06-T08-unfolded","pnml","","","","",
"simple_lbs-5","pnml","4938","0.46497","6194.8","0.58332",
"PolyORB-LF-S04-J06-T10-unfolded","pnml","","","","",
"2D8_gradient_10x10_200","pnml","","","","",
"2D8_gradient_40x40_150","pnml","","","","",
"lamport_fmea-5","pnml","","","","",
"PolyORB-LF-S04-J06-T06-unfolded","pnml","","","","",
"railroad-020-pt","pnml","","","","",
"ring","pnml","1743","0.14413","2225.3","0.18401",
"BridgeAndVehicles-V80-P50-N20-unfolded","pnml","","","","",
"MultiwaySync","pnml","","","","",
"CircularTrain-048","pnml","423","0.0918","454.5","0.09863",
"circadian_clock-000010","pnml","66","0.295","80.3","0.358",
"2D8_gradient_40x40_50","pnml","","","","",
"echo-d2r19","pnml","","","","",
"SafeBus-10-unfolded","pnml","","","","",
"QCertifProtocol_06-unfold","pnml","6312","0.20153","7447.2","0.23778",
"MAPK-40","pnml","126","0.191","146","0.222",
"parking_2_8","pnml","2281","0.082834","2908.3","0.10561",
"neoelection-7.unf","pnml","","","","",
"Kanban-5","pnml","53","0.207","63.4","0.248",
"unf-8x8-4stageSEN-05","pnml","","","","",
"PolyORB-NT-S10-J80-unfolded","pnml","","","","",
"neoelection-3.unf","pnml","","","","",
"Peterson-7","pnml","","","","",
"CircularTrain-192","pnml","1726","0.02341","1757.9","0.023843",
"echo-d2r11","pnml","","","","",
"rwmutex-r10w100","pnml","25856","0.51099","34869","0.68911",
"2D8_gradient_5x5_50","pnml","714","0.1983","851.7","0.2366",
"cs_repetitions-5-unfolded","pnml","","","","",
"railroad-005-pt","pnml","","","","",
"SwimmingPool-9","pnml","","","","",
"2D8_gradient_5x5_350","pnml","","","","",
"2D8_gradient_5x5_350","pnml","","","","",
"rwmutex-r2000w10","pnml","","","","",
"erk-100000","pnml","","","","",
"SafeBus-20-unfolded","pnml","","","","",
"closed_system2","pnml","3795","0.08133","5158.5","0.11055",
"planning","pnml","","","","",
"2D8_gradient_50x50_50","pnml","","","","",
"shared_memory-pt-50","pnml","","","","",
"cs_repetitions-10-unfolded","pnml","","","","",
"rwmutex-r10w1000","pnml","2058176","0.5019207","2745520","0.6695409",
"BridgeAndVehicles-V20-P20-N20-unfolded","pnml","","","","",
"BridgeAndVehicles-V80-P50-N50-unfolded","pnml","","","","",
"rwmutex-r500w10","pnml","","","","",
"PolyORB-NT-S05-J20-unfolded","pnml","","","","",
"neoelection-5.unf","pnml","","","","",
"RAS-C-20","pnml","620","0.06458","645.2","0.0672",
"BridgeAndVehicles-V80-P50-N20-unfolded","pnml","","","","",
"PolyORB-NT-S10-J80-unfolded","pnml","","","","",
"CircularTrain-768","pnml","6954","0.005894979","6995.88","0.005930481",
"lamport_fmea-2","pnml","1832","0.2766","1933","0.2919",
"SwimmingPool-4","pnml","","","","",
"angiogenesis-01","pnml","699","0.28","923","0.3698",
"CircularTrain-384","pnml","","","","",
"SwimmingPool-5","pnml","","","","",
"IOTP_c3m3p3d3","pnml","602","0.1205","790.6","0.1583",
"Philosophers-500","pnml","19558","0.00312928","19687.09","0.003149934",
"simple_lbs-5","pnml","4938","0.46497","6194.8","0.58332",
"ring","pnml","1743","0.14413","2225.3","0.18401",
"Philosophers-5000","pnml","189979","0.0003039664","190024.825","0.00030403972",
"circadian_clock-001000","pnml","","","","",
"sg-8-4-8","pnml","","","","",
"dekker-20","pnml","","","","",
"distributeur-01-unfolded-02","pnml","786","0.4549","1083","0.6265",
"MAPK-160","pnml","126","0.191","146","0.222",
"rwmutex-r10w500","pnml","753014","0.7167466","1148647","1.093325",
"shared_memory-pt-50","pnml","","","","",
"shared_memory-pt-200","pnml","","","","",
"Kanban-200","pnml","","","","",
"CircularTrain-768","pnml","","","","",
"IOTP_c12m10p15d17","pnml","","","","",
"RAS-R-100","pnml","1297","0.016052","1312.9","0.016248",
"open_system_0","pnml","3094","0.088786","3419.4","0.098123",
"neoelection-3.unf","pnml","","","","",
"shared_memory-pt-50","pnml","","","","",
"ring","pnml","1743","0.14413","2225.3","0.18401",
"shared_memory-pt-10","pnml","14390","0.52308","20131","0.73176",
"2D8_gradient_40x40_10","pnml","","","","",
"Philosophers-200","pnml","7577","0.007577","7624.52","0.00762452",
"FMS-200","pnml","","","","",
"lamport_fmea-6","pnml","","","","",
"TokenRing-30-unfolded","pnml","","","","",
"PolyORB-LF-S02-J06-T06-unfolded","pnml","","","","",
"PolyORB-NT-S10-J60-unfolded","pnml","","","","",
"circadian_clock-000100","pnml","66","0.295","80.3","0.358",
"erk-100000","pnml","","","","",
"rwmutex-r500w10","pnml","","","","",
"soli2","pnml","","","","",
"RAS-R-5","pnml","62","0.258","75.2","0.313",
"2D8_gradient_50x50_150","pnml","","","","",
"Philosophers-50","pnml","1878","0.030048","1923","0.030768",
"HouseConstruction-010","pnml","85","0.182","99.4","0.212",
"2D8_gradient_5x5_100","pnml","714","0.1983","851.7","0.2366",
"Kanban-500","pnml","","","","",
"SwimmingPool-6","pnml","","","","",
"SwimmingPool-7","pnml","","","","",
"2D8_gradient_50x50_10","pnml","","","","",
"BridgeAndVehicles-V50-P20-N10-unfolded","pnml","","","","",
"IOTP_c3m3p3d3","pnml","602","0.1205","790.6","0.1583",
"Philosophers-2000","pnml","","","","",
"Kanban-20","pnml","53","0.207","63.4","0.248",
"dekker-20","pnml","","","","",
"FMS-10","pnml","70","0.159","75.7","0.172",
"2D8_gradient_40x40_10","pnml","","","","",
"BridgeAndVehicles-V50-P50-N50-unfolded","pnml","","","","",
"planning","pnml","","","","",
"Kanban-5","pnml","53","0.207","63.4","0.248",
"2-100_phaseVariation","pnml","","","","",
"simple_lbs-15","pnml","","","","",
"unf-8x8-4stageSEN-05","pnml","","","","",
"raft_08","pnml","","","","",
"PolyORB-NT-S10-J80-unfolded","pnml","","","","",
"2D8_gradient_10x10_10","pnml","6432","0.094035","7565","0.1106",
"PolyORB-LF-S02-J06-T06-unfolded","pnml","","","","",
"neoelection-6.unf","pnml","","","","",
"planning","pnml","","","","",
"FMS-2","pnml","70","0.159","75.7","0.172",
"lamport_fmea-4","pnml","7573","0.2439","7118.3","0.22925",
"sg-4-2-4","pnml","","","","",
"cs_repetitions-4-unfolded","pnml","8468","0.41123","11640","0.56525",
"2D8_gradient_5x5_10","pnml","714","0.1983","851.7","0.2366",
"Philosophers-100","pnml","3778","0.015112","3824.34","0.0152973",
"echo-d3r5","pnml","","","","",
"QCertifProtocol_22-unfold","pnml","148266","0.21184","180567","0.257991",
"database10UNFOLD","pnml","","","","",
"QCertifProtocol_32-unfold","pnml","413859","0.2148984","500162.3","0.2597118",
"angiogenesis-20","pnml","","","","",
"lamport_fmea-4","pnml","7573","0.2439","7118.3","0.22925",
"database40UNFOLD","pnml","","","","",
"BridgeAndVehicles-V20-P10-N10-unfolded","pnml","","","","",
"sg-4-2-4","pnml","","","","",
"rwmutex-r500w10","pnml","","","","",
"railroad-100-pt","pnml","","","","",
"2D8_gradient_10x10_100","pnml","","","","",
"open_system_0","pnml","3094","0.088786","3419.4","0.098123",
"closed_system3","pnml","3795","0.08133","5158.5","0.11055",
"IBM703","pnml","1871","0.025145","2092.4","0.028121",
"Kanban-50","pnml","","","","",
"2D8_gradient_50x50_150","pnml","","","","",
"Philosophers-10","pnml","360","0.144","400.2","0.1601",
"echo-d2r9","pnml","","","","",
"rwmutex-r10w1000","pnml","2058176","0.5019207","2745520","0.6695409",
"CircularTrain-768","pnml","","","","",
"MAPK-160","pnml","","","","",
"PolyORB-LF-S06-J04-T08-unfolded","pnml","","","","",
"PolyORB-NT-S10-J40-unfolded","pnml","","","","",
"sg-10-5-10","pnml","","","","",
"SafeBus-20-unfolded","pnml","","","","",
"RAS-C-15","pnml","460","0.08519","484.9","0.08979",
"dekker-20","pnml","","","","",
"galloc_res-3","pnml","89508","0.566137","128244","0.811143",
"shared_memory-pt-200","pnml","","","","",
"Peterson-3","pnml","13622","0.16816","16731","0.20653",
"Peterson-7","pnml","","","","",
"raft_09","pnml","","","","",
"angiogenesis-15","pnml","","","","",
"PolyORB-LF-S02-J04-T06-unfolded","pnml","","","","",
"echo-d2r9","pnml","","","","",
"PolyORB-NT-S10-J60-unfolded","pnml","","","","",
"PolyORB-LF-S04-J04-T08-unfolded","pnml","","","","",
"QCertifProtocol_10-unfold","pnml","","","","",
"MAPK-40","pnml","126","0.191","146","0.222",
"echo-d3r3","pnml","","","","",
"MAPK-8","pnml","126","0.191","146","0.222",
"parking_1_4","pnml","884","0.1402","1219","0.1933",
"2D8_gradient_5x5_10","pnml","714","0.1983","851.7","0.2366",
"distributeur-01-unfolded-10","pnml","","","","",
"2D8_gradient_5x5_50","pnml","714","0.1983","851.7","0.2366",
"2D8_gradient_30x30_150","pnml","","","","",
"20-100_phaseVariation","pnml","","","","",
"Vasy2003","pnml","84207","0.223741","113257","0.300929",
"IOTP_c5m4p3d2","pnml","602","0.1205","790.6","0.1583",
"philo_dyn-20-unfolded","pnml","","","","",
"sg-10-5-10","pnml","65413","0.02890288","67327.34","0.02974874",
"2-10_phaseVariation","pnml","678","0.745","1.05e+03","1.15",
"soli1","pnml","","","","",
"20-100_phaseVariation","pnml","","","","",
"CircularTrain-192","pnml","","","","",
"angiogenesis-25","pnml","","","","",
"PolyORB-LF-S04-J06-T06-unfolded","pnml","","","","",
"sg-10-5-10","pnml","65413","0.02890288","67327.34","0.02974874",
"FMS-100","pnml","","","","",
"PolyORB-NT-S10-J40-unfolded","pnml","","","","",
"2D8_gradient_30x30_100","pnml","","","","",
"PolyORB-LF-S02-J06-T10-unfolded","pnml","","","","",
"PolyORB-NT-S05-J20-unfolded","pnml","","","","",
"angiogenesis-25","pnml","","","","",
"BridgeAndVehicles-V80-P50-N20-unfolded","pnml","","","","",
"echo-d5r3","pnml","","","","",
"rwmutex-r1000w10","pnml","","","","",
"BridgeAndVehicles-V20-P10-N50-unfolded","pnml","","","","",
"BridgeAndVehicles-V50-P20-N10-unfolded","pnml","","","","",
"neoelection-8.unf","pnml","","","","",
"5-10_phaseVariation","pnml","32181","0.61733","45277","0.86856",
"2-10_phaseVariation","pnml","678","0.745","1.05e+03","1.15",
"UtahNoC","pnml","43271","0.205045","59041.5","0.279775",
"hc3k4p4b12","pnml","209003","0.06184985","219675.5","0.06500815",
"RAS-C-3","pnml","68","0.315","89.8","0.416",
"eratosthenes-050","pnml","","","","",
"sg-13-6-13","pnml","","","","",
"2-10_phaseVariation","pnml","678","0.745","1.05e+03","1.15",
"PolyORB-NT-S10-J40-unfolded","pnml","","","","",
"2D8_gradient_40x40_100","pnml","","","","",
"RAS-R-15","pnml","192","0.1","207.1","0.1078",
"FMS-500","pnml","","","","",
"lamport_fmea-7","pnml","","","","",
"2D8_gradient_5x5_150","pnml","","","","",
"circadian_clock-001000","pnml","","","","",
"Peterson-2","pnml","2062","0.16044","2555.2","0.19882",
"2D8_gradient_30x30_100","pnml","","","","",
"Philosophers-5000","pnml","189979","0.0003039664","190024.825","0.00030403972",
"sg-4-2-4","pnml","4677","0.071645","5043.4","0.077258",
"FMS-200","pnml","","","","",
"angiogenesis-01","pnml","699","0.28","923","0.3698",
"unf-8x8-4stageSEN-01","pnml","35380","0.35574","44988","0.45234",
"database20UNFOLD","pnml","2892244","0.27724732","4006838.7","0.38409114",
"raft_04","pnml","4521","0.32109","6312.7","0.44834",
"neoelection-2.unf","pnml","","","","",
"rwmutex-r10w100","pnml","25856","0.51099","34869","0.68911",
"rwmutex-r2000w10","pnml","","","","",
"philo_dyn-20-unfolded","pnml","","","","",
"RAS-R-100","pnml","1297","0.016052","1312.9","0.016248",
"erk-001000","pnml","","","","",
"PolyORB-NT-S05-J30-unfolded","pnml","","","","",
"PolyORB-LF-S04-J04-T08-unfolded","pnml","","","","",
"BridgeAndVehicles-V50-P50-N50-unfolded","pnml","","","","",
"RAS-R-3","pnml","36","0.38","47","0.49",
"RAS-C-3","pnml","68","0.315","89.8","0.416",
"rwmutex-r10w1000","pnml","2058176","0.5019207","2745520","0.6695409",
"circadian_clock-000100","pnml","66","0.295","80.3","0.358",
"PolyORB-LF-S02-J06-T06-unfolded","pnml","","","","",
"erk-100000","pnml","","","","",
"rwmutex-r10w10","pnml","902","0.451","1486","0.7432",
"rwmutex-r10w2000","pnml","","","","",
"circadian_clock-100000","pnml","","","","",
"MAPK-40","pnml","126","0.191","146","0.222",
"SwimmingPool-3","pnml","31","0.49","41","0.65",
"neoelection-6.unf","pnml","","","","",
"PolyORB-NT-S10-J30-unfolded","pnml","","","","",
"Philosophers-500","pnml","19558","0.00312928","19687.09","0.003149934",
"BridgeAndVehicles-V20-P20-N10-unfolded","pnml","","","","",
"BridgeAndVehicles-V20-P20-N10-unfolded","pnml","","","","",
"SwimmingPool-8","pnml","","","","",
"BridgeAndVehicles-V10-P10-N10-unfolded","pnml","6601","0.4775","9084.9","0.65718",
"rwmutex-r10w20","pnml","2334","0.5557","3762","0.8957",
"BridgeAndVehicles-V80-P50-N50-unfolded","pnml","","","","",
"rwmutex-r10w50","pnml","10672","0.6841","17507","1.1222",
"Philosophers-200","pnml","7577","0.007577","7624.52","0.00762452",
"SafeBus-15-unfolded","pnml","","","","",
"SafeBus-10-unfolded","pnml","","","","",
"philo_dyn-3-unfolded","pnml","1266","0.5024","1713","0.6799",
"database2UNFOLD","pnml","188","0.1546","209.5","0.1723",
"neoelection-7.unf","pnml","","","","",
"simple_lbs-5","pnml","4938","0.46497","6194.8","0.58332",
"RAS-R-5","pnml","62","0.258","75.2","0.313",
"dekker-20","pnml","","","","",
"PolyORB-NT-S10-J30-unfolded","pnml","","","","",
"angiogenesis-20","pnml","","","","",
"closed_system4","pnml","3795","0.08133","5158.5","0.11055",
"eratosthenes-050","pnml","","","","",
"2D8_gradient_10x10_100","pnml","","","","",
"raft_06","pnml","20230","0.32412","28956","0.46391",
"lamport_fmea-6","pnml","","","","",
"simple_lbs-2","pnml","561","0.3896","809.5","0.5622",
"unf-8x8-4stageSEN-50","pnml","","","","",
"FMS-100","pnml","","","","",
"SwimmingPool-3","pnml","","","","",
"simple_lbs-5","pnml","4938","0.46497","6194.8","0.58332",
"BridgeAndVehicles-V20-P10-N20-unfolded","pnml","","","","",
"SwimmingPool-9","pnml","","","","",
"rwmutex-r10w20","pnml","2334","0.5557","3762","0.8957",
"2D8_gradient_30x30_150","pnml","","","","",
"PolyORB-NT-S05-J80-unfolded","pnml","","","","",
"2D8_gradient_10x10_200","pnml","","","","",
"BridgeAndVehicles-V80-P50-N50-unfolded","pnml","","","","",
"PolyORB-LF-S04-J06-T08-unfolded","pnml","","","","",
"RAS-R-100","pnml","1297","0.016052","1312.9","0.016248",
"PolyORB-LF-S06-J06-T08-unfolded","pnml","","","","",
"soli2_counter","pnml","","","","",
"open_system_0","pnml","3094","0.088786","3419.4","0.098123",
"Kanban-500","pnml","","","","",
"circadian_clock-001000","pnml","","","","",
"20-100_phaseVariation","pnml","","","","",
"2D8_gradient_20x20_50","pnml","","","","",
"database2UNFOLD","pnml","188","0.1546","209.5","0.1723",
"philo_dyn-20-unfolded","pnml","","","","",
"SwimmingPool-7","pnml","31","0.49","41","0.65",
"rwmutex-r10w500","pnml","753014","0.7167466","1148647","1.093325",
"2D8_gradient_5x5_300","pnml","","","","",
"shared_memory-pt-5","pnml","1078","0.478","1551","0.6878",
"BridgeAndVehicles-V50-P20-N20-unfolded","pnml","","","","",
"SwimmingPool-5","pnml","","","","",
"2D8_gradient_20x20_150","pnml","","","","",
"BridgeAndVehicles-V20-P10-N50-unfolded","pnml","","","","",
"erk-010000","pnml","","","","",
"railroad-005-pt","pnml","","","","",
"sg-2-1-2","pnml","795","0.1624","942.2","0.1925",
"Philosophers-5000","pnml","189979","0.0003039664","190024.825","0.00030403972",
"RAS-R-3","pnml","36","0.38","47","0.49",
"hc5k3p3b15","pnml","14613257","0.0635823898","15193867.8","0.0661086318",
"database4UNFOLD","pnml","3696","0.20625","5030.1","0.2807",
"2D8_gradient_40x40_100","pnml","","","","",
"raft_09","pnml","","","","",
"BridgeAndVehicles-V04-P05-N02-unfolded","pnml","712","0.489","995.1","0.6835",
"cs_repetitions-7-unfolded","pnml","","","","",
"RAS-C-3","pnml","68","0.315","89.8","0.416",
"lamport_fmea-5","pnml","","","","",
"10-100_phaseVariation","pnml","","","","",
"30-100_phaseVariation","pnml","","","","",
"ARMCacheCoherence","pnml","","","","",
"eratosthenes-010","pnml","","","","",
"CircularTrain-384","pnml","","","","",
"soli1","pnml","","","","",
"RAS-C-100","pnml","3180","0.01325","3205.83","0.0133576",
"railroad-020-pt","pnml","","","","",
"2D8_gradient_20x20_150","pnml","","","","",
"5-100_phaseVariation","pnml","","","","",
"Peterson-5","pnml","","","","",
"PolyORB-LF-S04-J04-T10-unfolded","pnml","","","","",
"RAS-C-50","pnml","1580","0.026333","1605.7","0.026761",
"simple_lbs-5","pnml","4938","0.46497","6194.8","0.58332",
"MAPK-40","pnml","126","0.191","146","0.222",
"angiogenesis-05","pnml","699","0.28","923","0.3698",
"soli0_square5","pnml","1192","0.2838","1540","0.3666",
"echo-d5r3","pnml","","","","",
"2D8_gradient_5x5_50","pnml","714","0.1983","851.7","0.2366",
"neoelection-2.unf","pnml","","","","",
"echo-d2r11","pnml","","","","",
"TokenRing-15-unfolded","pnml","118719","0.128248","124174","0.134141",
"dekker-100","pnml","","","","",
"rwmutex-r2000w10","pnml","","","","",
"PolyORB-LF-S04-J06-T08-unfolded","pnml","","","","",
"rwmutex-r100w10","pnml","","","","",
"echo-d2r15","pnml","","","","",
"hc4k3p3b12","pnml","946641","0.071348754","999213.23","0.075311147",
"shared_memory-pt-20","pnml","","","","",
"QCertifProtocol_28-unfold","pnml","284559","0.2128168","336568.7","0.2517139",
"parking_8_64","pnml","","","","",
"erk-100000","pnml","","","","",
"PolyORB-LF-S04-J06-T08-unfolded","pnml","","","","",
"PolyORB-LF-S06-J04-T04-unfolded","pnml","","","","",
"dekker-10","pnml","3083","0.5138","4626","0.7709",
"sg-10-5-10","pnml","","","","",
"database4UNFOLD","pnml","3696","0.20625","5030.1","0.2807",
"erk-001000","pnml","","","","",
"distributeur-01-unfolded-10","pnml","","","","",
"IOTP_c5m4p3d2","pnml","602","0.1205","790.6","0.1583",
"10-10_phaseVariation","pnml","","","","",
"cs_repetitions-4-unfolded","pnml","8468","0.41123","11640","0.56525",
"sg-2-1-2","pnml","795","0.1624","942.2","0.1925",
"FMS-20","pnml","70","0.159","75.7","0.172",
"UtahNoC","pnml","","","","",
"SwimmingPool-7","pnml","","","","",
"raft_10","pnml","","","","",
"shared_memory-pt-5","pnml","1078","0.478","1551","0.6878",
"QCertifProtocol_10-unfold","pnml","","","","",
"BridgeAndVehicles-V80-P50-N20-unfolded","pnml","","","","",
"angiogenesis-50","pnml","","","","",
"EnergyBus","pnml","","","","",
"SafeBus-20-unfolded","pnml","","","","",
"QCertifProtocol_28-unfold","pnml","284559","0.2128168","336568.7","0.2517139",
"PolyORB-LF-S02-J04-T10-unfolded","pnml","","","","",
"echo-d2r15","pnml","184675","0.05186629","196313.3","0.05513491",
"MultiwaySync","pnml","18444","0.176019","24186.3","0.230821",
"raft_07","pnml","","","","",
"raft_06","pnml","","","","",
"simple_lbs-15","pnml","","","","",
"RAS-R-2","pnml","23","0.48","32","0.67",
"simple_lbs-15","pnml","","","","",
"unf-8x8-4stageSEN-10","pnml","35380","0.35574","44988","0.45234",
"QCertifProtocol_02-unfold","pnml","900","0.1869","1052","0.2185",
"Philosophers-10000","pnml","","","","",
"SafeBus-10-unfolded","pnml","","","","",
"MAPK-320","pnml","","","","",
"CircularTrain-048","pnml","423","0.0918","454.5","0.09863",
"2D8_gradient_5x5_200","pnml","714","0.1983","851.7","0.2366",
"raft_07","pnml","","","","",
"PolyORB-LF-S02-J06-T08-unfolded","pnml","","","","",
"Kanban-100","pnml","","","","",
"railroad-005-pt","pnml","","","","",
"RAS-C-20","pnml","620","0.06458","645.2","0.0672",
"sg-10-5-10","pnml","","","","",
"PolyORB-LF-S06-J04-T08-unfolded","pnml","","","","",
"philo_dyn-20-unfolded","pnml","","","","",
"database40UNFOLD","pnml","","","","",
"RAS-R-5","pnml","62","0.258","75.2","0.313",
"Philosophers-20","pnml","737","0.0737","782","0.0782",
"soli0_square5","pnml","1192","0.2838","1540","0.3666",
"Philosophers-10","pnml","360","0.144","400.2","0.1601",
"PolyORB-NT-S10-J40-unfolded","pnml","","","","",
"cs_repetitions-7-unfolded","pnml","","","","",
"BridgeAndVehicles-V50-P50-N10-unfolded","pnml","","","","",
"HouseConstruction-005","pnml","85","0.182","99.4","0.212",
"raft_09","pnml","","","","",
"circadian_clock-001000","pnml","","","","",
"Kanban-1000","pnml","","","","",
"FMS-10","pnml","70","0.159","75.7","0.172",
"simple_lbs-2","pnml","561","0.3896","809.5","0.5622",
"sg-2-1-2","pnml","795","0.1624","942.2","0.1925",
"BridgeAndVehicles-V20-P20-N20-unfolded","pnml","","","","",
"CircularTrain-768","pnml","","","","",
"PolyORB-NT-S10-J20-unfolded","pnml","","","","",
"simple_lbs-10","pnml","","","","",
"TokenRing-15-unfolded","pnml","118719","0.128248","124174","0.134141",
"SwimmingPool-4","pnml","31","0.49","41","0.65",
"10-100_phaseVariation","pnml","","","","",
"Kanban-200","pnml","","","","",
"PolyORB-NT-S10-J40-unfolded","pnml","","","","",
"QCertifProtocol_28-unfold","pnml","284559","0.2128168","336568.7","0.2517139",
"FMS-200","pnml","","","","",
"unf-8x8-4stageSEN-05","pnml","","","","",
